date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:06:21	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:20%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=22&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/notice3619.html	(from http://www.bi-plane.co.kr/notice.html?page_num=21&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:21	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:21%20GMT	http://www.bi-plane.co.kr/review.html?page_num=21&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/review74c9.html	(from http://www.bi-plane.co.kr/review.html?page_num=20&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:22	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:21%20GMT	http://www.bi-plane.co.kr/press.html?page_num=21&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/press609a.html	(from http://www.bi-plane.co.kr/press.html?page_num=20&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:22	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:21%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=23&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5e0d8.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=22&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:22	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:22%20GMT	http://www.bi-plane.co.kr/online.html?page_num=24&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/online2670.html	(from http://www.bi-plane.co.kr/online.html?page_num=23&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:24	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:22%20GMT	http://www.bi-plane.co.kr/case.html?page_num=22&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/casee882.html	(from http://www.bi-plane.co.kr/case.html?page_num=21&bid=case&cate=all)
07:06:24	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:23%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=22&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticec4bd.html	(from http://www.bi-plane.co.kr/notice.html?page_num=21&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:25	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:23%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=23&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticee0d8.html	(from http://www.bi-plane.co.kr/notice.html?page_num=22&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:25	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:23%20GMT	http://www.bi-plane.co.kr/review.html?page_num=22&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/reviewd37a.html	(from http://www.bi-plane.co.kr/review.html?page_num=21&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:26	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:25%20GMT	http://www.bi-plane.co.kr/press.html?page_num=22&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/press3619.html	(from http://www.bi-plane.co.kr/press.html?page_num=21&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:26	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:25%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=24&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5a7f6.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=23&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:27	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:26%20GMT	http://www.bi-plane.co.kr/online.html?page_num=25&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/online859e.html	(from http://www.bi-plane.co.kr/online.html?page_num=24&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:27	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:26%20GMT	http://www.bi-plane.co.kr/case.html?page_num=23&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/case124c.html	(from http://www.bi-plane.co.kr/case.html?page_num=22&bid=case&cate=all)
07:06:28	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:27%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=23&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/notice2ad4.html	(from http://www.bi-plane.co.kr/notice.html?page_num=22&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:28	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:27%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=24&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticea7f6.html	(from http://www.bi-plane.co.kr/notice.html?page_num=23&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:29	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:27%20GMT	http://www.bi-plane.co.kr/review.html?page_num=23&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/reviewd7ab.html	(from http://www.bi-plane.co.kr/review.html?page_num=22&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:30	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:28%20GMT	http://www.bi-plane.co.kr/press.html?page_num=23&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/presse0d8.html	(from http://www.bi-plane.co.kr/press.html?page_num=22&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:30	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:29%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=25&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_59eee.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=24&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:30	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:29%20GMT	http://www.bi-plane.co.kr/online.html?page_num=26&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/online6773.html	(from http://www.bi-plane.co.kr/online.html?page_num=25&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:31	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:29%20GMT	http://www.bi-plane.co.kr/case.html?page_num=24&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/case62e9.html	(from http://www.bi-plane.co.kr/case.html?page_num=23&bid=case&cate=all)
07:06:32	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:31%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=24&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticea1ae.html	(from http://www.bi-plane.co.kr/notice.html?page_num=23&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:33	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:31%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=25&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/notice9eee.html	(from http://www.bi-plane.co.kr/notice.html?page_num=24&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:33	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:32%20GMT	http://www.bi-plane.co.kr/review.html?page_num=24&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/reviewe5d3.html	(from http://www.bi-plane.co.kr/review.html?page_num=23&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:33	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:32%20GMT	http://www.bi-plane.co.kr/press.html?page_num=24&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/pressa7f6.html	(from http://www.bi-plane.co.kr/press.html?page_num=23&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:34	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:33%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=26&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5d11d.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=25&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:34	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:33%20GMT	http://www.bi-plane.co.kr/online.html?page_num=27&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/onlinec746.html	(from http://www.bi-plane.co.kr/online.html?page_num=26&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:35	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:34%20GMT	http://www.bi-plane.co.kr/case.html?page_num=25&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/cased20b.html	(from http://www.bi-plane.co.kr/case.html?page_num=24&bid=case&cate=all)
07:06:36	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:34%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=25&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticea7a9.html	(from http://www.bi-plane.co.kr/notice.html?page_num=24&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:36	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:35%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=26&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticed11d.html	(from http://www.bi-plane.co.kr/notice.html?page_num=25&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:37	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:35%20GMT	http://www.bi-plane.co.kr/review.html?page_num=25&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/review4c00.html	(from http://www.bi-plane.co.kr/review.html?page_num=24&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:37	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:36%20GMT	http://www.bi-plane.co.kr/press.html?page_num=25&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/press9eee.html	(from http://www.bi-plane.co.kr/press.html?page_num=24&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:37	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:37%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=27&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_53a6a.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=26&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:38	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:37%20GMT	http://www.bi-plane.co.kr/online.html?page_num=28&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/onlinebda9.html	(from http://www.bi-plane.co.kr/online.html?page_num=27&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:39	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:37%20GMT	http://www.bi-plane.co.kr/case.html?page_num=26&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/case7d43.html	(from http://www.bi-plane.co.kr/case.html?page_num=25&bid=case&cate=all)
07:06:39	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:38%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=26&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/notice17bb.html	(from http://www.bi-plane.co.kr/notice.html?page_num=25&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:40	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:38%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=27&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/notice3a6a.html	(from http://www.bi-plane.co.kr/notice.html?page_num=26&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:40	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:39%20GMT	http://www.bi-plane.co.kr/review.html?page_num=26&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/review2f11.html	(from http://www.bi-plane.co.kr/review.html?page_num=25&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:40	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:39%20GMT	http://www.bi-plane.co.kr/press.html?page_num=26&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/pressd11d.html	(from http://www.bi-plane.co.kr/press.html?page_num=25&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:41	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:40%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=28&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5d35c.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=27&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:42	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:40%20GMT	http://www.bi-plane.co.kr/online.html?page_num=29&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/onlinec1f9.html	(from http://www.bi-plane.co.kr/online.html?page_num=28&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:42	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:41%20GMT	http://www.bi-plane.co.kr/case.html?page_num=27&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/case59be.html	(from http://www.bi-plane.co.kr/case.html?page_num=26&bid=case&cate=all)
07:06:43	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:42%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=27&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/notice780e.html	(from http://www.bi-plane.co.kr/notice.html?page_num=26&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:43	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:42%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=28&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticed35c.html	(from http://www.bi-plane.co.kr/notice.html?page_num=27&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:43	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:42%20GMT	http://www.bi-plane.co.kr/review.html?page_num=27&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/review4279.html	(from http://www.bi-plane.co.kr/review.html?page_num=26&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:44	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:43%20GMT	http://www.bi-plane.co.kr/press.html?page_num=27&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/press3a6a.html	(from http://www.bi-plane.co.kr/press.html?page_num=26&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:44	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:43%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=29&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5c35e.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=28&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:45	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:44%20GMT	http://www.bi-plane.co.kr/online.html?page_num=30&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/online482c.html	(from http://www.bi-plane.co.kr/online.html?page_num=29&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:46	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:44%20GMT	http://www.bi-plane.co.kr/case.html?page_num=28&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/case371d.html	(from http://www.bi-plane.co.kr/case.html?page_num=27&bid=case&cate=all)
07:06:46	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:45%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=28&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticedffc.html	(from http://www.bi-plane.co.kr/notice.html?page_num=27&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:46	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:45%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=29&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticec35e.html	(from http://www.bi-plane.co.kr/notice.html?page_num=28&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:47	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:46%20GMT	http://www.bi-plane.co.kr/review.html?page_num=28&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/reviewb66e.html	(from http://www.bi-plane.co.kr/review.html?page_num=27&bid=review&cate=%EC%A0%84%EC%B2%B4)
07:06:47	25071/25071	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:46%20GMT	http://www.bi-plane.co.kr/press.html?page_num=28&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/pressd35c.html	(from http://www.bi-plane.co.kr/press.html?page_num=27&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:48	25113/25113	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:47%20GMT	http://www.bi-plane.co.kr/sub11_5.html?page_num=30&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/sub11_5cd7d.html	(from http://www.bi-plane.co.kr/sub11_5.html?page_num=29&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:49	25591/25591	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:47%20GMT	http://www.bi-plane.co.kr/online.html?page_num=31&bid=online&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/online1ccd.html	(from http://www.bi-plane.co.kr/online.html?page_num=30&bid=online&cate=%EC%A0%84%EC%B2%B4)
07:06:49	24644/24644	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:48%20GMT	http://www.bi-plane.co.kr/case.html?page_num=29&bid=case&cate=all	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/casec965.html	(from http://www.bi-plane.co.kr/case.html?page_num=28&bid=case&cate=all)
07:06:50	24914/24914	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:48%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=29&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/notice4c91.html	(from http://www.bi-plane.co.kr/notice.html?page_num=28&bid=news&cate=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD)
07:06:50	24956/24956	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:49%20GMT	http://www.bi-plane.co.kr/notice.html?page_num=30&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/noticecd7d.html	(from http://www.bi-plane.co.kr/notice.html?page_num=29&bid=news&cate=%EB%B0%94%EC%9D%B4%ED%94%8C%EB%9E%9C%EB%89%B4%EC%8A%A4)
07:06:51	25083/25083	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Nov%202019%2022:06:49%20GMT	http://www.bi-plane.co.kr/review.html?page_num=29&bid=review&cate=%EC%A0%84%EC%B2%B4	C:/Data/javascript/ex/copy/test3/www.bi-plane.co.kr/review7d62.html	(from http://www.bi-plane.co.kr/review.html?page_num=28&bid=review&cate=%EC%A0%84%EC%B2%B4)
